name,ndcg_cut_10,recip_rank,map,P_10,recall_10,high_share,margin,avg_time_ms_per_query,low_activation_rate,low_calls,rank_ndcg,rank_mrr,rank_map,rank_speed,score_global
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  6858119    96   93.955704
9996   998658  7839222    97   93.930939
9997   998658  6971345    98   93.888046
9998   998658   486360    99   93.874802
9999   998658  5899077   100   93.871788

[10000 rows x 4 columns]",0.3030202598765719,0.2799748345439966,0.2757468411759145,0.04300000000000001,0.415,0.8,0.5,6.769435810856521,45.0,45,13.0,19.0,16.0,21.0,16.9
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  2712832    96   93.756966
9996   998658  2310987    97   93.755493
9997   998658  7872462    98   93.729950
9998   998658  6858122    99   93.729172
9999   998658  2218078   100   93.723923

[10000 rows x 4 columns]",0.3085166448279793,0.2883915250109385,0.2786547597130318,0.045,0.42166666666666663,0.7,1.0,7.70492335781455,67.0,67,10.5,10.0,11.0,32.0,16.9
"          qid    docno  rank       score
0      148761  7495323     1  105.525352
1      148761  3416234     2  105.379143
2      148761  1339390     3  105.306564
3      148761  7800872     4  104.935417
4      148761  2065428     5  104.880577
...       ...      ...   ...         ...
9995  1084602  8066766    96   97.334793
9996  1084602  3187562    97   97.327385
9997  1084602   584207    98   97.308319
9998  1084602  3235354    99   97.303238
9999  1084602  1835476   100   97.300598

[10000 rows x 4 columns]",0.298764878070491,0.28078548381666385,0.27265195555155664,0.041000000000000016,0.4,0.7,0.0,5.902738431468606,0.0,0,20.0,18.0,20.0,12.0,17.2
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  2712832    96   93.756966
9996   998658  2310987    97   93.755493
9997   998658  7872462    98   93.729950
9998   998658  6858122    99   93.729172
9999   998658  2218078   100   93.723923

[10000 rows x 4 columns]",0.3085166448279793,0.288297080566494,0.2785603152685874,0.045,0.42166666666666663,0.7,1.5,7.7103401673957705,74.0,74,10.5,12.0,12.0,33.0,17.700000000000003
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  7314362    96   93.452179
9996   998658  1846517    97   93.429665
9997   998658  4606763    98   93.404419
9998   998658  3665620    99   93.396622
9999   998658  1119097   100   93.395447

[10000 rows x 4 columns]",0.3014716324823553,0.2861423783735704,0.2761451964089971,0.04300000000000001,0.4016666666666666,0.5,1.0,6.725673996843398,69.0,69,18.5,15.0,15.0,20.0,17.9
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  3529030    96   92.790298
9996   998658   937020    97   92.781479
9997   998658  5300011    98   92.726921
9998   998658  3817073    99   92.677658
9999   998658   486365   100   92.677658

[10000 rows x 4 columns]",0.2869437266395585,0.2832640634775444,0.26902837576584465,0.03900000000000002,0.36166666666666664,0.3,1.0,5.9271255088970065,63.0,63,23.0,17.0,21.0,13.0,18.6
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  7117851    96   93.668091
9996   998658  3582803    97   93.641754
9997   998658  6548574    98   93.637779
9998   998658  4455776    99   93.623093
9999   998658   294572   100   93.619148

[10000 rows x 4 columns]",0.3019143175525098,0.2861738043935908,0.2764370390956842,0.04300000000000001,0.4016666666666666,0.6,1.5,7.493581888265908,75.0,75,14.5,14.0,14.0,29.0,18.700000000000003
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  7117851    96   93.668091
9996   998658  3582803    97   93.641754
9997   998658  6548574    98   93.637779
9998   998658  4455776    99   93.623093
9999   998658   294572   100   93.619148

[10000 rows x 4 columns]",0.3019143175525098,0.28633866730845375,0.27660190201054713,0.04300000000000001,0.4016666666666666,0.6,1.0,7.570093991234899,69.0,69,14.5,13.0,13.0,30.0,18.700000000000003
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  7314362    96   93.452179
9996   998658  1846517    97   93.429665
9997   998658  4606763    98   93.404419
9998   998658  3665620    99   93.396622
9999   998658  1119097   100   93.395447

[10000 rows x 4 columns]",0.3014716324823553,0.2853904526032623,0.2756536873053556,0.04300000000000001,0.4016666666666666,0.5,1.5,6.823561731725931,75.0,75,18.5,16.0,17.0,22.0,18.9
"          qid    docno  rank       score
0      148761  7495325     1  106.272766
1      148761  7495323     2  105.525352
2      148761  3416234     3  105.379143
3      148761  1339390     4  105.306564
4      148761  7495324     5  105.122803
...       ...      ...   ...         ...
9995  1084602  4445188    96   97.392395
9996  1084602  2640757    97   97.386398
9997  1084602  5612535    98   97.385010
9998  1084602  4477932    99   97.380539
9999  1084602  7698692   100   97.379623

[10000 rows x 4 columns]",0.2949545239127447,0.276631774876338,0.2690093068705748,0.041000000000000016,0.4,0.8,0.0,5.994210643693805,0.0,0,21.0,22.0,22.0,15.0,19.5
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  3529030    96   92.790298
9996   998658   937020    97   92.781479
9997   998658  5300011    98   92.726921
9998   998658  3817073    99   92.677658
9999   998658   486365   100   92.677658

[10000 rows x 4 columns]",0.27063442910384394,0.26666263827941206,0.25242695056771236,0.03700000000000002,0.3416666666666666,0.3,0.5,4.696603040210903,41.0,41,26.0,25.0,25.0,6.0,19.7
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  6858119    96   93.955704
9996   998658  7839222    97   93.930939
9997   998658  6971345    98   93.888046
9998   998658   486360    99   93.874802
9999   998658  5899077   100   93.871788

[10000 rows x 4 columns]",0.3018887879489173,0.2792916200460762,0.2750636266779941,0.04300000000000001,0.415,0.8,1.0,7.09574606269598,68.0,68,16.5,20.0,18.0,25.0,19.900000000000002
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  7314362    96   93.452179
9996   998658  1846517    97   93.429665
9997   998658  4606763    98   93.404419
9998   998658  3665620    99   93.396622
9999   998658  1119097   100   93.395447

[10000 rows x 4 columns]",0.2862938068742953,0.27253652302956055,0.2625393410649872,0.041000000000000016,0.38166666666666665,0.5,0.5,5.746323959901929,46.0,46,24.0,24.0,24.0,11.0,20.100000000000005
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  5413605    96   93.085327
9996   998658  3630292    97   93.064957
9997   998658  4055858    98   93.025368
9998   998658  2046245    99   93.004913
9999   998658  3790815   100   92.996948

[10000 rows x 4 columns]",0.273863131415135,0.2631279978775686,0.2522256434992022,0.03900000000000002,0.35666666666666663,0.4,0.5,5.099526457488537,41.0,41,25.0,26.0,26.0,9.0,20.5
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  6858119    96   93.955704
9996   998658  7839222    97   93.930939
9997   998658  6971345    98   93.888046
9998   998658   486360    99   93.874802
9999   998658  5899077   100   93.871788

[10000 rows x 4 columns]",0.3018887879489173,0.279228817303696,0.27500082393561387,0.04300000000000001,0.415,0.8,1.5,7.21924589946866,73.0,73,16.5,21.0,19.0,26.0,20.5
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  7117851    96   93.668091
9996   998658  3582803    97   93.641754
9997   998658  6548574    98   93.637779
9998   998658  4455776    99   93.623093
9999   998658   294572   100   93.619148

[10000 rows x 4 columns]",0.28804578948016435,0.2745526241377295,0.2648158588398229,0.041000000000000016,0.38166666666666665,0.6,0.5,6.545488531701267,49.0,49,22.0,23.0,23.0,17.0,20.800000000000004
"          qid    docno  rank       score
0      148761  7495323     1  105.525352
1      148761  3416234     2  105.379143
2      148761  1339390     3  105.306564
3      148761  7800872     4  104.935417
4      148761  2065428     5  104.880577
...       ...      ...   ...         ...
9995  1084602  3299490    96   97.083466
9996  1084602  4565536    97   97.059631
9997  1084602  4856597    98   97.051262
9998  1084602  2567339    99   97.046326
9999  1084602  2576439   100   97.045471

[10000 rows x 4 columns]",0.25570311882346347,0.2438627943743201,0.235501683263209,0.03500000000000002,0.34,0.5,0.0,4.048900078050792,0.0,0,28.0,29.0,28.0,4.0,21.0
"          qid    docno  rank       score
0      148761  7495323     1  105.525352
1      148761  3416234     2  105.379143
2      148761  1339390     3  105.306564
3      148761  7800872     4  104.935417
4      148761  2065428     5  104.880577
...       ...      ...   ...         ...
9995  1084602  7551862    96   97.221313
9996  1084602  4856604    97   97.174667
9997  1084602  1347954    98   97.171333
9998  1084602   302984    99   97.171318
9999  1084602  4820038   100   97.168579

[10000 rows x 4 columns]",0.26285578521428743,0.24990588113667075,0.24172301076630037,0.03600000000000002,0.35,0.6,0.0,4.857956920750439,0.0,0,27.0,27.0,27.0,7.0,21.000000000000004
"          qid    docno  rank       score
0      148761  1339390     1  105.306564
1      148761  7800872     2  104.935417
2      148761  2065428     3  104.880577
3      148761  6546077     4  104.554489
4      148761  6293051     5  104.287453
...       ...      ...   ...         ...
9995  1084602   751175    96   96.835083
9996  1084602  6106262    97   96.819168
9997  1084602  5941036    98   96.785492
9998  1084602  5076214    99   96.783752
9999  1084602  5134867   100   96.779900

[10000 rows x 4 columns]",0.2467326976364874,0.23619427384299507,0.22821808336680457,0.033000000000000015,0.32,0.4,0.0,3.4530597273260355,0.0,0,31.0,31.0,31.0,3.0,22.6
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  5239379    96   92.362251
9996   998658  4113430    97   92.336464
9997   998658  7016383    98   92.335938
9998   998658  7301383    99   92.280563
9999   998658   709484   100   92.277718

[10000 rows x 4 columns]",0.2506631266761374,0.2452074198694108,0.2308154821577111,0.03600000000000002,0.33166666666666667,0.2,1.5,5.49339524935931,66.0,66,30.0,28.0,29.0,10.0,23.5
"          qid    docno  rank       score
0      148761  1339390     1  105.306564
1      148761  7800872     2  104.935417
2      148761  2065428     3  104.880577
3      148761  6546077     4  104.554489
4      148761  4964263     5  104.179909
...       ...      ...   ...         ...
9995  1084602  6152062    96   96.564224
9996  1084602  4687315    97   96.549828
9997  1084602  3905568    98   96.535027
9998  1084602  7956187    99   96.518105
9999  1084602  7303030   100   96.470482

[10000 rows x 4 columns]",0.21276149037534084,0.20679178358704223,0.1992917835870422,0.02800000000000001,0.27,0.3,0.0,2.8936520405113697,0.0,0,33.0,33.0,33.0,2.0,23.700000000000003
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  5239379    96   92.362251
9996   998658  4113430    97   92.336464
9997   998658  7016383    98   92.335938
9998   998658  7301383    99   92.280563
9999   998658   709484   100   92.277718

[10000 rows x 4 columns]",0.25197242421185195,0.24370518487579648,0.2293132471640968,0.03700000000000002,0.3416666666666666,0.2,2.0,5.954186078161001,72.0,72,29.0,30.0,30.0,14.0,24.8
"          qid    docno  rank       score
0      148761  7800872     1  104.935417
1      148761  6546077     2  104.554489
2      148761  4964263     3  104.179909
3      148761  4964259     4  103.982002
4      148761  7030059     5  103.243637
...       ...      ...   ...         ...
9995  1084602  4013411    96   96.140236
9996  1084602  4305521    97   96.137161
9997  1084602  6587743    98   96.120033
9998  1084602  4164544    99   96.112717
9999  1084602   243883   100   96.108604

[10000 rows x 4 columns]",0.17346856310630407,0.16777914480872633,0.16027914480872632,0.023000000000000007,0.22,0.2,0.0,2.2534501180052757,0.0,0,35.0,35.0,35.0,1.0,24.8
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  5239379    96   92.362251
9996   998658  4113430    97   92.336464
9997   998658  7016383    98   92.335938
9998   998658  7301383    99   92.280563
9999   998658   709484   100   92.277718

[10000 rows x 4 columns]",0.23924700935858229,0.2323115865360775,0.2180758988243778,0.03500000000000002,0.32166666666666666,0.2,1.0,4.899990041740239,56.00000000000001,56,32.0,32.0,32.0,8.0,24.8
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  5239379    96   92.362251
9996   998658  4113430    97   92.336464
9997   998658  7016383    98   92.335938
9998   998658  7301383    99   92.280563
9999   998658   709484   100   92.277718

[10000 rows x 4 columns]",0.20107664237271272,0.19997576379104762,0.18574007607934792,0.029000000000000012,0.26166666666666666,0.2,0.5,4.22035155352205,38.0,38,34.0,34.0,34.0,5.0,25.300000000000004
