name,ndcg_cut_10,recip_rank,map,P_10,recall_10,high_share,margin,avg_time_ms_per_query,low_activation_rate,low_calls,rank_ndcg,rank_mrr,rank_map,rank_speed,score_global
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   959589  2551532    96  105.427460
697996   959589  5388796    97  105.408401
697997   959589  1777006    98  105.405685
697998   959589  7979357    99  105.395111
697999   959589  4654924   100  105.356384

[698000 rows x 4 columns]",0.37490088668775573,0.33062901917006937,0.3253673018590138,0.05840974212034704,0.5589780324737345,0.6,1.5,13.318215718327416,78.93982808022922,5510,9.0,9.0,9.0,28.0,14.700000000000001
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3787116718911499,0.33354600836163,0.3281088705130978,0.059197707736393074,0.566678605539637,0.6,2.0,13.918633812859676,85.37249283667622,5959,7.0,7.0,7.0,35.0,15.4
"            qid    docno  rank       score
0       1004258  1195717     1  109.346481
1       1004258  1091350     2  109.247971
2       1004258  1678078     3  109.102287
3       1004258  2395858     4  109.062103
4       1004258  1306851     5  108.996544
...         ...      ...   ...         ...
697995   959589  2551532    96  105.427460
697996   959589  5388796    97  105.408401
697997   959589  1777006    98  105.405685
697998   959589  7979357    99  105.395111
697999   959589  4654924   100  105.356384

[698000 rows x 4 columns]",0.3688409915125474,0.32588685244643495,0.3206519832376214,0.05719197707736684,0.5475883476599808,0.6,1.0,12.71054183491866,68.92550143266476,4811,13.0,13.0,13.0,23.0,16.0
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3738882383488448,0.3299215224076579,0.3243223533620953,0.05829512893983126,0.5579632282712511,0.5,2.0,13.52281919974076,84.46991404011462,5896,10.0,10.0,10.0,30.0,16.0
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3608191550415307,0.31965160730124736,0.3142840453109669,0.05563037249283928,0.5319245463228269,0.6,0.5,11.492143146610982,47.89398280802292,3343,17.0,17.0,17.0,16.0,16.700000000000003
"            qid    docno  rank       score
0       1004258  1195717     1  109.346481
1       1004258  1091350     2  109.247971
2       1004258  1678078     3  109.102287
3       1004258  2395858     4  109.062103
4       1004258  1306851     5  108.996544
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.36856264616991335,0.3256369849010922,0.32019336793121544,0.05723495702006026,0.5480420248328557,0.5,1.5,13.078305106556689,78.13753581661891,5454,14.0,14.0,14.0,26.0,17.6
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3675147954556323,0.32551334657789227,0.31956805292272084,0.05702005730659318,0.5457855778414518,0.4,2.0,13.04228077776047,83.13753581661891,5803,15.0,15.0,15.0,25.0,18.0
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.34428446754320785,0.3065639100215881,0.30101585969526534,0.052607449856735516,0.5031279847182425,0.5,0.5,10.643743326484538,46.66189111747851,3257,22.0,22.0,22.0,11.0,18.700000000000003
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3591188551998528,0.3179512100845048,0.3127487645202323,0.055429799426936675,0.5308739255014326,0.5,1.0,12.250394204145772,67.9512893982808,4743,18.0,19.0,18.0,20.0,18.8
"            qid    docno  rank       score
0       1004258  1195717     1  109.346481
1       1004258  1091350     2  109.247971
2       1004258  1678078     3  109.102287
3       1004258  2395858     4  109.062103
4       1004258  1306851     5  108.996544
...         ...      ...   ...         ...
697995   870422  6904055    96   97.520340
697996   870422  3667273    97   97.492462
697997   870422  6888145    98   97.491035
697998   870422  2382638    99   97.469910
697999   870422  7803795   100   97.443893

[698000 rows x 4 columns]",0.35897584127402665,0.3185012503824952,0.3127382907054676,0.05547277936963009,0.5309455587392549,0.4,1.5,12.106105864893934,76.6189111747851,5348,19.0,18.0,19.0,19.0,18.8
"            qid    docno  rank       score
0       1048585  3856131     1  103.174164
1       1048585   353739     2   99.769119
2       1048585  7546324     3   99.184860
3       1048585  3040210     4   98.284531
4       1048585  7546327     5   98.113914
...         ...      ...   ...         ...
697995  1048565  4207533    96   96.415359
697996  1048565  7365757    97   96.374207
697997  1048565  3891232    98   96.358429
697998  1048565    55018    99   96.358406
697999  1048565  3922376   100   96.327003

[698000 rows x 4 columns]",0.34127890986703663,0.3038430443927138,0.298115964577477,0.05190544412607628,0.496585482330468,0.6,0.0,8.792480904566268,0.0,0,24.0,25.0,25.0,6.0,18.900000000000002
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.34582321999853916,0.3071098649838011,0.3014763555917908,0.05320916905444336,0.5095510983763132,0.4,1.0,11.441747872639223,66.63323782234957,4651,21.0,21.0,21.0,15.0,19.200000000000003
"            qid    docno  rank       score
0       1051990  5830477     1  103.991119
1       1051990  5830474     2  103.257607
2       1051990  3005654     3  102.812653
3       1051990  8676231     4  102.734467
4       1051990  2743412     5  102.473785
...         ...      ...   ...         ...
697995   870422  6904055    96   97.520340
697996   870422  3667273    97   97.492462
697997   870422  6888145    98   97.491035
697998   870422  2382638    99   97.469910
697999   870422  7803795   100   97.443893

[698000 rows x 4 columns]",0.3556542713538416,0.31573806632569384,0.3099455155661637,0.054928366762180145,0.5266117478510028,0.3,2.0,12.380200597446914,82.0487106017192,5727,20.0,20.0,20.0,21.0,20.3
"            qid    docno  rank       score
0       1004258  1195717     1  109.346481
1       1004258  1091350     2  109.247971
2       1004258  1678078     3  109.102287
3       1004258  2395858     4  109.062103
4       1004258  1306851     5  108.996544
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3441314573472594,0.30601986945869386,0.3005061740975123,0.052908309455589435,0.5070916905444126,0.3,1.5,11.974886451303467,75.32951289398281,5258,23.0,23.0,23.0,18.0,21.5
"            qid    docno  rank       score
0       1048585  3856131     1  103.174164
1       1048585   353739     2   99.769119
2       1048585  3040210     3   98.284531
3       1048585  7546327     4   98.113914
4       1048585  4072826     5   98.067780
...         ...      ...   ...         ...
697995  1048565  7132964    96   96.200699
697996  1048565  1041916    97   96.193581
697997  1048565  8740366    98   96.139130
697998  1048565  3844177    99   96.131622
697999  1048565  1778192   100   96.120361

[698000 rows x 4 columns]",0.31708867471945956,0.28342230923665745,0.2775179990693777,0.047707736389685736,0.45696036294173825,0.5,0.0,7.360920346512814,0.0,0,29.0,29.0,29.0,4.0,21.500000000000004
"            qid    docno  rank       score
0       1051990  5830477     1  103.991119
1       1051990  5830474     2  103.257607
2       1051990  3005654     3  102.812653
3       1051990  8676231     4  102.734467
4       1051990  2743412     5  102.473785
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3412500262938946,0.3045684283604525,0.2992006493823178,0.05216332378223686,0.500764087870105,0.2,2.0,11.703434042274994,80.22922636103151,5600,25.0,24.0,24.0,17.0,22.300000000000004
"            qid    docno  rank       score
0       1054071  7909423     1  102.033066
1       1054071  1576272     2  100.522079
2       1054071  5566175     3   99.675766
3       1054071  3525651     4   99.640884
4       1054071  7596623     5   99.348228
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.32785723800494154,0.2931932724816135,0.28784568048344694,0.04991404011461459,0.47927411652340013,0.2,1.5,11.163748254303028,73.96848137535817,5163,26.0,26.0,26.0,14.0,22.400000000000002
"            qid    docno  rank       score
0       1054071  7909423     1  102.033066
1       1054071  1576272     2  100.522079
2       1054071  5566175     3   99.675766
3       1054071  3525651     4   99.640884
4       1054071  7596623     5   99.348228
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3266959246912233,0.29185030826465447,0.28622375693324353,0.04977077363896986,0.4768147086914995,0.3,1.0,10.676654278538203,64.87106017191977,4528,27.0,27.0,27.0,12.0,22.5
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.32560466271116956,0.2908543319507106,0.2849178604606209,0.049498567335244846,0.4735673352435529,0.4,0.5,10.099635015770174,45.616045845272204,3184,28.0,28.0,28.0,10.0,22.6
"            qid    docno  rank       score
0         16860  7936559     1  102.315781
1         16860  1543764     2   98.985268
2         16860  6347106     3   98.157509
3         16860  6347110     4   98.067062
4         16860  8818387     5   97.925018
...         ...      ...   ...         ...
697995  1048565  4026784    96   96.021400
697996  1048565  1707477    97   96.019310
697997  1048565  8239256    98   96.014694
697998  1048565  2551463    99   96.005486
697999  1048565  1021330   100   96.004288

[698000 rows x 4 columns]",0.2886941872980493,0.2599530501740345,0.25390343101703355,0.04270773638968468,0.408966093600764,0.4,0.0,5.829144327402286,0.0,0,32.0,32.0,32.0,3.0,23.3
"            qid    docno  rank       score
0       1004258  1195717     1  109.346481
1       1004258  1091350     2  109.247971
2       1004258  1678078     3  109.102287
3       1004258  2395858     4  109.062103
4       1004258  1306851     5  108.996544
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.3049495917471664,0.2740374166317797,0.26856010323936086,0.045945558739255564,0.4416427889207258,0.2,1.0,9.685101763633504,63.29512893982808,4418,30.0,30.0,30.0,8.0,23.4
"            qid    docno  rank       score
0       1005595   537603     1  108.652023
1       1005595  2337908     2  108.534851
2       1005595  5525088     3  108.459747
3       1005595  5525085     4  108.393066
4       1005595     1404     5  107.751068
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.29890878639416535,0.26891056442323347,0.26300781601678697,0.04488538681948456,0.4292502387774593,0.3,0.5,8.815251760862576,44.297994269340975,3092,31.0,31.0,31.0,7.0,23.800000000000004
"            qid    docno  rank       score
0        533105  7405437     1  106.618080
1        533105  7405438     2  105.385864
2        533105  3720860     3  102.468033
3        533105  7405439     4   99.900421
4        533105  1562834     5   98.850273
...         ...      ...   ...         ...
697995  1048565  2844304    96   95.757515
697996  1048565  8521469    97   95.752724
697997  1048565  2844860    98   95.745773
697998  1048565  7037746    99   95.745354
697999  1048565  3805719   100   95.741165

[698000 rows x 4 columns]",0.24485043119321645,0.22218919641397147,0.21670455533100286,0.03554441260744846,0.34003104106972304,0.3,0.0,4.538797669013946,0.0,0,34.0,34.0,34.0,2.0,24.400000000000006
"            qid    docno  rank       score
0       1004258  1195717     1  109.346481
1       1004258  1091350     2  109.247971
2       1004258  1678078     3  109.102287
3       1004258  2395858     4  109.062103
4       1004258  1306851     5  108.996544
...         ...      ...   ...         ...
697995   994941  3075982    96  103.965263
697996   994941  6643527    97  103.959358
697997   994941  7594788    98  103.945511
697998   994941  2960723    99  103.862900
697999   994941  1674159   100  103.856445

[698000 rows x 4 columns]",0.2644221143736926,0.23887861325536972,0.23327905101739732,0.03948424068767824,0.37762655205348605,0.2,0.5,7.779142107310196,42.34957020057307,2956,33.0,33.0,33.0,5.0,24.6
"            qid    docno  rank       score
0         16860  7936559     1  102.315781
1         16860  6347106     2   98.157509
2         16860  8818387     3   97.925018
3         16860  2451648     4   97.443123
4         16860  1801066     5   97.402802
...         ...      ...   ...         ...
697995  1048565  8655013    96   95.417961
697996  1048565  5832565    97   95.384644
697997  1048565  7939185    98   95.384224
697998  1048565  4061523    99   95.383217
697999  1048565  5774084   100   95.382599

[698000 rows x 4 columns]",0.19299832089813254,0.17731206971774566,0.17242011780841945,0.02726361031518532,0.2608166189111748,0.2,0.0,3.211060380376342,0.0,0,35.0,35.0,35.0,1.0,24.8
