name,ndcg_cut_10,recip_rank,map,P_10,recall_10,high_share,margin,avg_time_ms_per_query,low_activation_rate,low_calls,rank_ndcg,rank_mrr,rank_map,rank_speed,score_global
"          qid    docno  rank       score
0      148761  7495325     1  106.272766
1      148761  7495323     2  105.525352
2      148761  3416234     3  105.379143
3      148761  1339390     4  105.306564
4      148761  7495324     5  105.122803
...       ...      ...   ...         ...
9995  1084602   317564    96   97.501610
9996  1084602  7126771    97   97.495850
9997  1084602  3880109    98   97.488716
9998  1084602  8810529    99   97.473305
9999  1084602  7097376   100   97.467026

[10000 rows x 4 columns]",0.29926665010379516,0.277217098954395,0.2670684460834838,0.044000000000000004,0.42333333333333334,0.8,0.0,20.154334870167077,0.0,0,19.0,19.0,20.0,8.0,15.8
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  4345141    96   93.057556
9996   998658  2520173    97   93.026520
9997   998658  4055858    98   93.025368
9998   998658  2046245    99   93.004913
9999   998658  8826843   100   92.997246

[10000 rows x 4 columns]",0.30151290198673714,0.28645594543431185,0.27530598569196074,0.044000000000000004,0.405,0.3,1.5,25.102072898298502,76.0,76,18.0,14.0,15.0,17.0,16.6
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  5065656    96   94.039734
9996   998658  7138228    97   94.039368
9997   998658  2590275    98   94.032578
9998   998658  6254714    99   94.006577
9999   998658  4212875   100   93.996925

[10000 rows x 4 columns]",0.3054818957573404,0.2819575249887085,0.2756096485796908,0.046,0.425,0.6,1.0,28.149135019630194,71.0,71,14.0,16.0,14.0,25.0,17.700000000000003
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  5065656    96   94.039734
9996   998658  7138228    97   94.039368
9997   998658  2590275    98   94.032578
9998   998658  6254714    99   94.006577
9999   998658  4212875   100   93.996925

[10000 rows x 4 columns]",0.3153532651641352,0.2894727170082141,0.2831248405991964,0.04799999999999999,0.445,0.6,2.0,29.54430067911744,83.0,83,12.0,13.0,13.0,31.0,18.0
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  2664129    96   93.769432
9996   998658  5378555    97   93.761627
9997   998658  2712832    98   93.756966
9998   998658  2310987    99   93.755493
9999   998658  7872462   100   93.729950

[10000 rows x 4 columns]",0.3157133722024989,0.2903108122463094,0.2831296025039583,0.04799999999999999,0.445,0.5,2.0,31.08998643234372,85.0,85,10.0,12.0,12.0,35.0,18.1
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  2664129    96   93.769432
9996   998658  5378555    97   93.761627
9997   998658  2712832    98   93.756966
9998   998658  2310987    99   93.755493
9999   998658  7872462   100   93.729950

[10000 rows x 4 columns]",0.3021513003314186,0.2776759769501837,0.2704947672078326,0.046,0.425,0.5,1.5,27.99467016942799,79.0,79,16.0,18.0,18.0,23.0,18.7
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  4345141    96   93.057556
9996   998658  2520173    97   93.026520
9997   998658  4055858    98   93.025368
9998   998658  2046245    99   93.004913
9999   998658  8826843   100   92.997246

[10000 rows x 4 columns]",0.28817956865340383,0.27551089048925687,0.2643609307469058,0.04200000000000001,0.385,0.3,1.0,22.2155331261456,66.0,66,23.0,21.0,23.0,11.0,19.000000000000004
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  1846517    96   93.429665
9996   998658  4606763    97   93.404419
9997   998658  3665620    98   93.396622
9998   998658  1119097    99   93.395447
9999   998658  1414392   100   93.365921

[10000 rows x 4 columns]",0.29913595288041,0.2791059694426762,0.2712893430336585,0.045,0.41,0.4,1.0,27.10216897074133,71.0,71,20.0,17.0,17.0,20.0,19.1
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  4345141    96   93.057556
9996   998658  2520173    97   93.026520
9997   998658  4055858    98   93.025368
9998   998658  2046245    99   93.004913
9999   998658  8826843   100   92.997246

[10000 rows x 4 columns]",0.26185455289967696,0.25246596038916375,0.24131600064681266,0.03800000000000002,0.345,0.3,0.5,19.072183249518275,44.0,44,27.0,25.0,25.0,6.0,20.1
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  2664129    96   93.769432
9996   998658  5378555    97   93.761627
9997   998658  2712832    98   93.756966
9998   998658  2310987    99   93.755493
9999   998658  7872462   100   93.729950

[10000 rows x 4 columns]",0.29584200279570405,0.27342790272049183,0.26598627631147403,0.045,0.415,0.5,1.0,27.011797656305134,72.0,72,21.0,22.0,21.0,19.0,20.6
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  5065656    96   94.039734
9996   998658  7138228    97   94.039368
9997   998658  2590275    98   94.032578
9998   998658  6254714    99   94.006577
9999   998658  4212875   100   93.996925

[10000 rows x 4 columns]",0.301791193293055,0.27679266207384556,0.2704447856648278,0.046,0.425,0.6,1.5,28.371148738078773,78.0,78,17.0,20.0,19.0,27.0,20.8
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  5065656    96   94.039734
9996   998658  7138228    97   94.039368
9997   998658  2590275    98   94.032578
9998   998658  6254714    99   94.006577
9999   998658  4212875   100   93.996925

[10000 rows x 4 columns]",0.29214856242400705,0.2708508468132803,0.26450297040426257,0.044000000000000004,0.405,0.6,0.5,25.162144796922803,52.0,52,22.0,23.0,22.0,18.0,21.0
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  2664129    96   93.769432
9996   998658  5378555    97   93.761627
9997   998658  2712832    98   93.756966
9998   998658  2310987    99   93.755493
9999   998658  7872462   100   93.729950

[10000 rows x 4 columns]",0.2811993719266561,0.2596972064138747,0.25225558000485704,0.04300000000000001,0.395,0.5,0.5,24.208732582628727,50.0,50,24.0,24.0,24.0,14.0,21.000000000000004
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  3817073    96   92.677658
9996   998658   486365    97   92.677658
9997   998658  2816126    98   92.676109
9998   998658  5873088    99   92.669647
9999   998658  8423293   100   92.642838

[10000 rows x 4 columns]",0.26609172075922083,0.2503941455796427,0.2390879358372916,0.041000000000000016,0.375,0.2,2.0,24.520129752345383,77.0,77,25.0,26.0,27.0,15.0,22.4
"          qid    docno  rank       score
0      148761  7495323     1  105.525352
1      148761  3416234     2  105.379143
2      148761  1339390     3  105.306564
3      148761  7800872     4  104.935417
4      148761  2065428     5  104.880577
...       ...      ...   ...         ...
9995  1084602  3187562    96   97.327385
9996  1084602   584207    97   97.308319
9997  1084602  1835476    98   97.300598
9998  1084602  8669852    99   97.286232
9999  1084602  2413157   100   97.274246

[10000 rows x 4 columns]",0.2549003267149454,0.23634357176754697,0.22899403473050994,0.03700000000000002,0.36,0.6,0.0,19.216788918711245,0.0,0,29.0,29.0,29.0,7.0,22.400000000000006
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  1846517    96   93.429665
9996   998658  4606763    97   93.404419
9997   998658  3665620    98   93.396622
9998   998658  1119097    99   93.395447
9999   998658  1414392   100   93.365921

[10000 rows x 4 columns]",0.2650646376747217,0.2490305263365266,0.24121389992750886,0.040000000000000015,0.36,0.4,0.5,22.50863385386765,46.0,46,26.0,28.0,26.0,13.0,22.5
"          qid    docno  rank       score
0      148761  7495323     1  105.525352
1      148761  3416234     2  105.379143
2      148761  1339390     3  105.306564
3      148761  7800872     4  104.935417
4      148761  2065428     5  104.880577
...       ...      ...   ...         ...
9995  1084602  3776746    96   97.121101
9996  1084602  5127239    97   97.120087
9997  1084602  2258512    98   97.105469
9998  1084602  5411915    99   97.096306
9999  1084602  3898117   100   97.089493

[10000 rows x 4 columns]",0.24855045243263954,0.2311531748528565,0.2227920637417454,0.03600000000000002,0.35,0.5,0.0,15.81097271759063,0.0,0,30.0,30.0,30.0,5.0,22.5
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  3817073    96   92.677658
9996   998658   486365    97   92.677658
9997   998658  2816126    98   92.676109
9998   998658  5873088    99   92.669647
9999   998658  8423293   100   92.642838

[10000 rows x 4 columns]",0.2614490898901729,0.25025623768311406,0.238950027940763,0.03900000000000002,0.355,0.2,1.5,22.50062087085098,69.0,69,28.0,27.0,28.0,12.0,23.0
"          qid    docno  rank       score
0      148761  1339390     1  105.306564
1      148761  7800872     2  104.935417
2      148761  2065428     3  104.880577
3      148761  6546077     4  104.554489
4      148761  6293051     5  104.287453
...       ...      ...   ...         ...
9995  1084602  3586235    96   96.894577
9996  1084602  2861360    97   96.884949
9997  1084602  7122944    98   96.878548
9998  1084602  2758211    99   96.874588
9999  1084602  4748438   100   96.868996

[10000 rows x 4 columns]",0.23656973128902362,0.2234996893425282,0.21552349886633773,0.033000000000000015,0.32,0.4,0.0,13.332630661316216,0.0,0,32.0,32.0,32.0,3.0,23.3
"          qid    docno  rank       score
0      148761  1339390     1  105.306564
1      148761  7800872     2  104.935417
2      148761  2065428     3  104.880577
3      148761  6546077     4  104.554489
4      148761  4964263     5  104.179909
...       ...      ...   ...         ...
9995  1084602  2758213    96   96.634331
9996  1084602  3903376    97   96.628845
9997  1084602  4321524    98   96.617554
9998  1084602  3655812    99   96.615250
9999  1084602  7422990   100   96.610870

[10000 rows x 4 columns]",0.20910512366531397,0.19911546502256577,0.19161546502256574,0.029000000000000012,0.28,0.3,0.0,10.794977839104831,0.0,0,33.0,33.0,33.0,2.0,23.700000000000003
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  3817073    96   92.677658
9996   998658   486365    97   92.677658
9997   998658  2816126    98   92.676109
9998   998658  5873088    99   92.669647
9999   998658  8423293   100   92.642838

[10000 rows x 4 columns]",0.24003297257261785,0.227349720589097,0.21619976084674597,0.03700000000000002,0.335,0.2,1.0,21.22067109681666,56.00000000000001,56,31.0,31.0,31.0,10.0,24.700000000000003
"          qid    docno  rank       score
0      148761  7800872     1  104.935417
1      148761  6546077     2  104.554489
2      148761  4964263     3  104.179909
3      148761  4964259     4  103.982002
4      148761  7030059     5  103.243637
...       ...      ...   ...         ...
9995  1084602  5596510    96   96.197601
9996  1084602  3903382    97   96.192856
9997  1084602  7059216    98   96.187347
9998  1084602  4453781    99   96.170746
9999  1084602  7356606   100   96.161186

[10000 rows x 4 columns]",0.16944644291547062,0.16279012433738602,0.15529012433738598,0.023000000000000007,0.22,0.2,0.0,8.144960482604802,0.0,0,35.0,35.0,35.0,1.0,24.8
"          qid    docno  rank       score
0     1002197  3662526     1  106.724075
1     1002197  3580781     2  106.492355
2     1002197  3041679     3  106.386703
3     1002197  7243406     4  105.805832
4     1002197  7271914     5  105.500778
...       ...      ...   ...         ...
9995   998658  3817073    96   92.677658
9996   998658   486365    97   92.677658
9997   998658  2816126    98   92.676109
9998   998658  5873088    99   92.669647
9999   998658  8423293   100   92.642838

[10000 rows x 4 columns]",0.19383658741209622,0.19053953955776456,0.17938957981541354,0.029000000000000012,0.255,0.2,0.5,15.630852412432432,36.0,36,34.0,34.0,34.0,4.0,25.000000000000004
